customer_id;first_name;last_name;gender;DOB;job_id;wealth_segment;deceased_indicator;owns_car;address;postcode;state;country;property_valuation
820;Cecilia;Chipchase;Female;1977-01-06;7;High Net Worth;N;No;09413 Holmberg Terrace;4127;QLD;Australia;3
821;Gregoor;Aronovitz;Male;1981-07-24;212;Mass Customer;N;Yes;8640 Village Junction;2066;NSW;Australia;12
822;Ardis;Tomlett;Female;1974-10-23;338;High Net Worth;N;No;177 Sheridan Trail;2759;NSW;Australia;8
823;Stesha;Morecombe;Female;1990-02-17;443;Affluent Customer;N;No;1 Oriole Alley;4171;QLD;Australia;11
824;Fleurette;Whardley;Female;1977-02-27;109;Affluent Customer;N;Yes;8925 Ryan Trail;2073;NSW;Australia;11
825;Willis;Whyler;Male;1975-08-15;205;Affluent Customer;N;Yes;77 Nova Junction;3218;VIC;Australia;8
826;Marc;Waddilove;Male;1998-12-25;302;Mass Customer;N;Yes;43 Esker Pass;2228;NSW;Australia;8
827;Phillis;Rudwell;Female;1996-05-07;69;Affluent Customer;N;No;205 Melody Circle;4207;QLD;Australia;4
828;Darda;Kernocke;Female;1957-12-14;69;Mass Customer;N;Yes;44997 Anniversary Way;4114;QLD;Australia;3
829;Byran;Goodfield;Male;2001-01-22;316;High Net Worth;N;Yes;4444 Bunting Point;2430;NSW;Australia;7
830;Jayson;Chilcott;Male;1981-05-31;444;Affluent Customer;N;No;3 Washington Plaza;3199;VIC;Australia;7
831;Teddy;Keijser;Male;1973-04-20;49;Affluent Customer;N;No;285 Aberg Point;2192;NSW;Australia;10
832;Shaun;Murphey;Male;1977-11-30;445;Mass Customer;N;No;4 Sachtjen Avenue;4210;QLD;Australia;10
833;Wadsworth;Hubane;Male;1995-10-03;446;High Net Worth;N;Yes;055 Dakota Pass;2290;NSW;Australia;8
834;Rudolf;Brandes;Male;1973-04-07;316;Mass Customer;N;No;6 Green Ridge Circle;4350;QLD;Australia;3
835;Zachary;Matyukon;Male;1968-04-22;170;Mass Customer;N;Yes;6841 Dawn Drive;2880;NSW;Australia;1
836;Clemence;Vautre;Female;1990-04-02;165;Mass Customer;N;Yes;74251 Golden Leaf Lane;4413;QLD;Australia;3
837;Derick;Fasler;Male;1957-01-11;128;Mass Customer;N;Yes;2 Dwight Street;3187;VIC;Australia;11
838;Hayden;Heersema;Male;1971-02-03;109;High Net Worth;N;No;511 Gulseth Plaza;3028;VIC;Australia;6
839;Charis;Greaves;U;;447;Mass Customer;N;Yes;71801 Grover Point;2166;NSW;Australia;10
840;Chas;Carabet;Male;1964-06-20;193;Affluent Customer;N;Yes;69 Hovde Plaza;2680;NSW;Australia;5
841;Hanan;McGreay;Male;1966-09-22;97;Affluent Customer;N;Yes;3387 Warrior Court;2527;NSW;Australia;7
842;Mahmud;Dobbson;Male;1999-08-16;107;High Net Worth;N;No;7837 Derek Street;2147;NSW;Australia;9
843;Salomone;Sleford;Male;1989-09-05;448;Affluent Customer;N;Yes;00 Algoma Crossing;2141;NSW;Australia;7
844;Tome;Tyt;Male;1978-01-13;90;High Net Worth;N;No;341 Londonderry Point;4215;QLD;Australia;7
845;Koressa;Maris;Female;1973-12-24;273;Mass Customer;N;No;2661 Di Loreto Point;4701;QLD;Australia;7
846;Alvan;Rebichon;Male;1954-03-25;449;Affluent Customer;N;No;036 Kedzie Terrace;2163;NSW;Australia;9
847;Kelci;Morrison;Female;1991-05-26;181;High Net Worth;N;No;615 Spenser Drive;4220;QLD;Australia;10
848;Lannie;Chat;Male;1979-06-25;298;Mass Customer;N;No;641 Waywood Lane;2336;NSW;Australia;7
849;Sylvan;Capper;Male;1969-09-15;130;Mass Customer;N;No;49 Buhler Plaza;2650;NSW;Australia;2
850;Nevin;Hanfrey;Male;2000-09-24;172;Mass Customer;N;No;56 Graceland Alley;3031;VIC;Australia;7
851;Cammi;Tesmond;Female;1987-12-30;450;Affluent Customer;N;Yes;3 Magdeline Way;4415;QLD;Australia;2
852;Andie;Bonney;Female;2000-11-04;107;Affluent Customer;N;Yes;94 Anhalt Way;3139;VIC;Australia;7
853;Nolana;Rotter;Female;1981-10-04;451;Mass Customer;N;Yes;18 Parkside Plaza;4122;QLD;Australia;4
854;Charisse;Thoresby;Female;2000-10-24;233;Affluent Customer;N;No;681 Transport Pass;4055;QLD;Australia;7
855;Bennie;Llywarch;Female;1974-10-26;452;High Net Worth;N;Yes;6 Harper Lane;2150;NSW;Australia;10
856;Peyton;Monkeman;Male;1988-10-01;167;Mass Customer;N;Yes;59041 Independence Point;4020;QLD;Australia;9
857;Theo;;Female;1964-08-14;350;High Net Worth;N;No;55 Hovde Parkway;3975;VIC;Australia;8
858;Barby;Charlwood;Female;1980-06-02;308;High Net Worth;N;Yes;36903 Reinke Trail;3147;VIC;Australia;10
859;Devinne;Tommeo;Female;1978-08-02;279;Affluent Customer;N;Yes;938 Nova Junction;3623;VIC;Australia;1
860;Ida;;Female;1980-08-12;22;High Net Worth;N;Yes;48 Bobwhite Crossing;4122;QLD;Australia;8
861;Rebekah;Dmych;Female;1977-05-24;42;High Net Worth;N;No;7391 Ruskin Parkway;4356;QLD;Australia;5
862;Worden;Fossitt;Male;1977-12-27;453;High Net Worth;N;Yes;677 Butternut Crossing;2216;NSW;Australia;7
863;Kessiah;Logg;Female;1961-09-10;42;Affluent Customer;N;No;8360 Washington Avenue;3124;VIC;Australia;12
864;Regen;Nares;Male;1970-03-06;6;High Net Worth;N;Yes;519 Maywood Pass;2768;NSW;Australia;10
865;Germain;De la Harpe;Female;1965-04-12;454;Mass Customer;N;No;6712 Nova Crossing;2065;NSW;Australia;10
866;Stanislaus;Gottelier;Male;1973-01-05;99;Affluent Customer;N;Yes;383 Rockefeller Junction;2753;NSW;Australia;9
867;Lura;MacKim;Female;1973-05-10;455;Mass Customer;N;No;71039 Packers Street;2034;NSW;Australia;10
868;Effie;Duddy;Female;1979-07-18;83;Mass Customer;N;Yes;5 Hauk Lane;2650;NSW;Australia;3
869;Addia;Abels;Female;1984-03-11;456;High Net Worth;N;Yes;02377 Maywood Trail;2287;NSW;Australia;7
870;Hugh;Wilce;Male;1964-01-29;136;Mass Customer;N;No;2 School Street;2010;NSW;Australia;10
871;Janka;Yesinin;Female;1992-01-20;22;Mass Customer;N;Yes;9254 Straubel Street;3034;VIC;Australia;9
872;Suki;Ivachyov;Female;1971-04-28;457;Mass Customer;N;No;3 Glacier Hill Parkway;2196;NSW;Australia;10
873;Worthington;Penwarden;Male;1959-12-23;74;Affluent Customer;N;Yes;029 Springview Place;2177;NSW;Australia;8
874;Howard;Oseland;Male;2001-05-05;69;Mass Customer;N;Yes;1 Springview Place;4800;QLD;Australia;5
875;Caryl;Linnett;Male;1999-02-23;302;Mass Customer;N;Yes;60 Meadow Valley Avenue;2219;NSW;Australia;10
876;Neil;Jencey;Male;1968-10-06;458;High Net Worth;N;No;42 Thompson Hill;2234;NSW;Australia;10
877;Didi;Milne;Female;1988-05-13;24;Mass Customer;N;Yes;2 Pankratz Street;4812;QLD;Australia;5
878;Clarence;Silby;Male;1982-11-01;230;Mass Customer;N;Yes;65345 Marcy Crossing;2065;NSW;Australia;12
879;Hestia;Smetoun;Female;1978-08-02;22;Mass Customer;N;No;77 Pawling Pass;2537;NSW;Australia;3
880;Neely;Lundon;Female;1963-12-31;128;High Net Worth;N;Yes;06419 Dayton Junction;3191;VIC;Australia;10
881;Carmella;O' Lone;Female;1980-05-07;60;High Net Worth;N;No;5 Hauk Way;4870;QLD;Australia;8
882;Esmaria;Lythgoe;Female;1965-09-29;11;Mass Customer;N;Yes;923 Westerfield Junction;2065;NSW;Australia;10
883;Lolita;Bennie;U;;459;Mass Customer;N;Yes;707 Spaight Place;2830;NSW;Australia;4
884;Pepito;Lamming;Male;1978-01-30;460;Mass Customer;N;No;89 Monument Place;4720;QLD;Australia;1
885;Yancey;Wivell;Male;1966-11-11;461;Mass Customer;N;No;583 Coleman Parkway;4213;QLD;Australia;9
886;Dawna;McCullen;Female;1974-11-15;462;Mass Customer;N;No;376 Buena Vista Street;2026;NSW;Australia;11
887;Patrizius;Hardinge;Male;1997-11-17;54;High Net Worth;N;No;91457 Anderson Avenue;3124;VIC;Australia;12
888;Chickie;Gulleford;Female;1963-11-10;463;Mass Customer;N;No;39 Ronald Regan Alley;3765;VIC;Australia;8
889;Ezequiel;Coggeshall;Male;1967-02-19;200;Affluent Customer;N;Yes;1 5th Parkway;2148;NSW;Australia;8
890;Tony;Cordsen;Female;1974-02-01;198;Mass Customer;N;Yes;7 Meadow Ridge Center;2165;NSW;Australia;9
891;Talbot;Andrioni;Male;1981-08-06;74;High Net Worth;N;Yes;41821 Sheridan Center;2756;NSW;Australia;9
892;Conroy;Healy;U;;464;Mass Customer;N;Yes;7 Reindahl Center;2767;NSW;Australia;8
893;Gibby;Fearnley;Male;1983-09-11;465;Mass Customer;N;No;6382 Bayside Street;2153;NSW;Australia;10
894;Catie;Kibbey;Female;1970-12-18;226;High Net Worth;N;Yes;850 Manitowish Avenue;2148;NSW;Australia;8
895;Juli;Curness;Female;1966-09-03;22;Mass Customer;N;Yes;88 Comanche Point;2486;NSW;Australia;7
896;Idell;Belderson;Female;1978-06-10;173;Mass Customer;N;No;13845 Hayes Center;3228;VIC;Australia;8
897;Pris;Fance;Female;1969-01-11;45;Mass Customer;N;No;88022 South Road;4511;QLD;Australia;5
898;Reyna;Braizier;Female;1977-08-28;84;Affluent Customer;N;No;9 Northridge Lane;2340;NSW;Australia;3
899;Teodora;Lawling;Female;1963-08-05;466;Affluent Customer;N;Yes;95530 Hallows Circle;4110;QLD;Australia;5
900;Clevey;Ivamy;Male;1990-08-07;273;Mass Customer;N;Yes;97 Karstens Place;4226;QLD;Australia;7
901;Letta;McCarter;Female;1975-04-27;6;Mass Customer;N;Yes;237 Summit Pass;4506;QLD;Australia;3
902;Selene;Vasiltsov;Female;1989-07-26;467;Mass Customer;N;No;1 Cottonwood Street;3150;VIC;Australia;9
903;Hewe;Lidgley;Male;1961-07-03;7;Mass Customer;N;No;8642 Forest Run Avenue;2026;NSW;Australia;9
904;Kariotta;Ludman;Female;1974-05-06;218;High Net Worth;N;Yes;352 Bonner Crossing;3084;VIC;Australia;8
905;Dorian;Drinkel;Female;1978-02-11;389;Affluent Customer;N;No;52726 High Crossing Junction;3802;VIC;Australia;7
906;Cammy;Marcroft;Male;1998-12-30;212;High Net Worth;N;Yes;60086 Summit Lane;2116;NSW;Australia;10
907;Eamon;McWhin;Male;1978-12-25;48;High Net Worth;N;Yes;5 Farmco Way;2747;NSW;Australia;8
908;Carry;Tomlett;Female;1980-08-28;7;Affluent Customer;N;Yes;33 Kropf Hill;2211;NSW;Australia;10
909;Suzette;Surgison;Female;1960-01-04;468;High Net Worth;N;Yes;2 Derek Pass;2222;NSW;Australia;7
910;Lewes;Foulcher;Male;1986-04-26;469;Mass Customer;N;No;87140 Mandrake Lane;3124;VIC;Australia;8
911;Marcellus;Shawcroft;Male;1974-10-13;470;Affluent Customer;N;No;69278 High Crossing Place;2795;NSW;Australia;5
912;Vince;Dalmon;Male;1968-07-19;200;Mass Customer;N;Yes;42 Cordelia Park;2567;NSW;Australia;8
913;Dayle;Spearman;Female;2000-10-28;7;Mass Customer;N;No;50 2nd Center;3188;VIC;Australia;9
914;Marc;Egleton;Male;1999-06-16;110;Affluent Customer;N;Yes;8 Colorado Circle;3730;VIC;Australia;4
915;Austina;Orrice;Female;1984-09-07;471;Mass Customer;N;No;55 Daystar Court;2234;NSW;Australia;10
916;Joycelin;;Female;1991-06-18;472;Affluent Customer;N;No;21 Dwight Crossing;2062;NSW;Australia;10
917;Odo;MacKaig;Male;1964-05-06;349;Mass Customer;N;No;3828 Norway Maple Avenue;2027;NSW;Australia;11
918;Mahmud;Chiles;Male;1975-02-26;225;High Net Worth;N;No;3044 Summer Ridge Center;3060;VIC;Australia;8
919;Grove;Peltzer;Male;1987-07-17;43;Mass Customer;N;Yes;43455 Carey Center;4131;QLD;Australia;4
920;Stefano;Thornborrow;Male;1976-01-19;439;Mass Customer;N;Yes;57953 Drewry Street;2518;NSW;Australia;10
921;Gretchen;Seneschal;Female;1979-12-19;365;Mass Customer;N;No;3 Luster Junction;2323;NSW;Australia;4
922;Bekki;Ralston;Female;1972-10-10;473;Mass Customer;N;No;9987 Stuart Alley;2766;NSW;Australia;8
923;Garrek;Grimwade;Male;1977-06-26;42;High Net Worth;N;No;2309 Gulseth Way;3199;VIC;Australia;8
924;Clementius;Hambric;Male;1976-11-08;474;Affluent Customer;N;No;730 Dixon Place;3158;VIC;Australia;8
925;Nicko;Pembridge;Male;1978-08-07;463;Affluent Customer;N;No;10421 Cordelia Parkway;3188;VIC;Australia;12
926;Terrel;Matthisson;Male;1965-10-14;475;Affluent Customer;N;No;35454 Welch Hill;2477;NSW;Australia;6
927;Jarret;;Male;1966-02-19;125;Mass Customer;N;Yes;3403 Spenser Terrace;3143;VIC;Australia;8
928;Porty;Clemmitt;Male;1973-05-14;99;High Net Worth;N;Yes;06 Oneill Parkway;2770;NSW;Australia;7
929;Kippy;Conerding;Male;1965-09-04;257;Mass Customer;N;Yes;243 Ridge Oak Center;2195;NSW;Australia;9
930;Evelina;Dinan;Female;1971-11-10;400;Mass Customer;N;Yes;4 Eastlawn Crossing;2036;NSW;Australia;12
931;Katrina;Sappson;Female;1999-08-07;156;Affluent Customer;N;Yes;33 Farwell Crossing;2575;NSW;Australia;10
932;Yoko;Dowrey;Female;1989-07-20;278;Mass Customer;N;No;5 Reindahl Point;3400;VIC;Australia;2
933;Melany;L'oiseau;Female;1996-05-19;476;Mass Customer;N;Yes;8882 Valley Edge Junction;2145;NSW;Australia;8
934;Marcellus;Louisot;Male;1996-01-22;381;Mass Customer;N;No;633 Cordelia Alley;3037;VIC;Australia;7
935;Aldin;Cracker;Male;1994-09-12;233;Mass Customer;N;Yes;32 Dennis Hill;2233;NSW;Australia;9
936;Raffaello;Godleman;Male;1988-05-16;75;High Net Worth;N;No;54905 Anniversary Pass;4570;QLD;Australia;2
937;Nikolos;McKyrrelly;Male;1985-11-15;477;Affluent Customer;N;No;5 Gale Street;4507;QLD;Australia;8
938;Corabelle;;Female;1996-04-06;478;Mass Customer;N;No;5413 Burning Wood Plaza;4220;QLD;Australia;8
939;Cristian;Theodoris;Male;1961-01-10;442;Mass Customer;N;No;6183 Morrow Court;2113;NSW;Australia;11
940;Marnia;Claesens;Female;1987-06-16;63;Mass Customer;N;No;9 Colorado Trail;3799;VIC;Australia;3
941;Tye;Doohan;Male;1995-02-02;302;Affluent Customer;N;Yes;627 Ronald Regan Alley;4505;QLD;Australia;6
942;Shirley;Brook;Female;1974-02-07;281;Mass Customer;N;Yes;93446 Eagle Crest Plaza;2229;NSW;Australia;10
943;Holly;Gamett;Male;1979-09-17;250;Affluent Customer;N;Yes;9 Clyde Gallagher Plaza;3021;VIC;Australia;7
944;Anderea;Dallewater;Female;1976-01-12;54;Mass Customer;N;No;56709 Petterle Street;2443;NSW;Australia;6
945;Hebert;Bernocchi;Male;1998-08-26;479;High Net Worth;N;Yes;221 Coolidge Parkway;2010;NSW;Australia;9
946;Bettina;Farrer;Female;1961-07-17;480;High Net Worth;N;No;33564 Jana Court;4218;QLD;Australia;5
947;Hyacinth;Naldrett;Female;1986-03-10;136;Mass Customer;N;No;7 Starling Crossing;2570;NSW;Australia;9
948;Yardley;Argo;Male;1969-08-09;217;Affluent Customer;N;No;283 Ryan Street;3752;VIC;Australia;7
949;Jarid;Grebner;Male;1975-09-07;1;Mass Customer;N;Yes;97 Aberg Pass;4720;QLD;Australia;1
950;Bret;Ivakhnov;U;;459;High Net Worth;N;Yes;0 Menomonie Avenue;3177;VIC;Australia;6
951;Meryl;Dumbar;Male;1999-09-29;37;Mass Customer;N;No;20 Carpenter Parkway;2192;NSW;Australia;9
952;Marina;Andresen;Female;1971-06-13;193;Affluent Customer;N;Yes;14796 Ramsey Street;2069;NSW;Australia;12
953;Jasmin;Brodeur;Female;1979-05-23;22;Mass Customer;N;No;1346 Forest Dale Point;3111;VIC;Australia;10
954;Alain;Immins;Male;1995-02-28;444;Mass Customer;N;Yes;217 Meadow Vale Point;2023;NSW;Australia;12
955;Teresina;Gibbie;Female;1989-10-01;26;Mass Customer;N;Yes;341 Saint Paul Lane;2033;NSW;Australia;9
956;Ezechiel;Pettecrew;Male;1960-09-26;12;Mass Customer;N;Yes;7823 Village Green Park;3030;VIC;Australia;8
957;Jamima;Gannan;Female;1994-08-20;301;Affluent Customer;N;Yes;382 Dayton Lane;2148;NSW;Australia;8
958;Kristofor;Saulter;Male;1964-01-14;481;High Net Worth;N;No;4 Kennedy Trail;3147;VIC;Australia;8
959;Katharina;Jennins;Female;1986-10-26;93;Affluent Customer;N;Yes;4364 Gale Park;2196;NSW;Australia;10
960;Lannie;Crumley;Male;1968-10-10;366;Mass Customer;N;Yes;2379 Dorton Pass;2089;NSW;Australia;12
961;Rosamund;Shelton;Female;1986-08-10;418;Mass Customer;N;No;5 Hintze Hill;2641;NSW;Australia;1
962;Granger;Tuftin;Male;1977-09-07;207;High Net Worth;N;Yes;58 High Crossing Place;4212;QLD;Australia;10
963;Valery;Haresign;Female;1968-07-28;482;High Net Worth;N;Yes;1 Ridgeway Court;3241;VIC;Australia;5
964;Rhetta;Grellier;Female;1994-01-24;483;High Net Worth;N;No;00 Park Meadow Terrace;2450;NSW;Australia;6
965;Meggie;Whitchurch;Female;1997-06-18;484;High Net Worth;N;Yes;29419 Harper Circle;4209;QLD;Australia;5
966;Krystyna;Linning;Female;1978-11-05;485;High Net Worth;N;Yes;1601 Judy Drive;2026;NSW;Australia;10
967;April;Causon;Female;1999-10-04;196;Affluent Customer;N;Yes;7628 Larry Trail;3428;VIC;Australia;7
968;Wayne;Woodfin;Male;1955-06-16;486;High Net Worth;N;Yes;004 Lawn Trail;4227;QLD;Australia;5
969;Jo;Mallinar;Female;1978-09-19;397;High Net Worth;N;Yes;42 Dahle Parkway;3806;VIC;Australia;7
970;Kellyann;Hawton;Female;1980-06-26;83;High Net Worth;N;Yes;1472 Meadow Vale Lane;4034;QLD;Australia;7
971;Sarge;Lerohan;Male;1988-10-25;449;High Net Worth;N;No;95 Old Gate Junction;2760;NSW;Australia;8
972;Dena;Crewdson;Female;1981-07-23;78;Mass Customer;N;Yes;55 Fairfield Court;3175;VIC;Australia;8
973;Annabella;Hebron;Female;1979-08-02;487;High Net Worth;N;No;92 Bunker Hill Trail;2558;NSW;Australia;7
974;Mellicent;Dollin;Female;1991-06-07;488;Mass Customer;N;Yes;1 Boyd Junction;2460;NSW;Australia;1
975;Goldarina;Rzehorz;U;;489;Mass Customer;N;No;938 Monica Park;3173;VIC;Australia;9
976;Andonis;Slimmon;Male;1971-10-21;386;Affluent Customer;N;No;26204 Monument Alley;2289;NSW;Australia;8
977;Olga;Dyke;Female;1959-11-30;490;High Net Worth;N;Yes;36 Grayhawk Plaza;2031;NSW;Australia;9
978;Erena;Escalero;Female;1982-01-31;268;High Net Worth;N;No;8276 Hudson Trail;2250;NSW;Australia;6
979;Kayla;Falkingham;Female;1959-12-25;491;High Net Worth;N;No;3638 Starling Alley;2027;NSW;Australia;11
980;Max;Gronaver;Female;1978-01-23;43;Mass Customer;N;No;7380 Canary Pass;3111;VIC;Australia;7
981;Bud;Smittoune;Male;1973-02-19;6;Mass Customer;N;No;9 Debs Trail;4500;QLD;Australia;4
982;Tibold;Bonwell;Male;1960-02-12;492;High Net Worth;N;Yes;82 Shasta Drive;4825;QLD;Australia;3
983;Shaylyn;Riggs;U;;4;Affluent Customer;N;No;9 Goodland Center;4213;QLD;Australia;9
984;Luciano;Weddup;Male;1954-03-25;493;Affluent Customer;N;No;4 Amoth Trail;4161;QLD;Australia;6
985;Aryn;O'Halloran;Female;1970-09-30;476;High Net Worth;N;No;730 Butternut Trail;4018;QLD;Australia;4
986;Barnard;Stranks;Male;1994-10-05;494;Mass Customer;N;Yes;21780 Service Park;2560;NSW;Australia;7
987;Lars;Keher;Male;1974-08-29;36;Affluent Customer;N;Yes;00745 Huxley Center;3757;VIC;Australia;9
988;Andree;Simonato;Female;1981-01-15;495;High Net Worth;N;No;45 Hazelcrest Junction;3073;VIC;Australia;9
989;Caralie;Morfett;Female;1982-05-24;496;Mass Customer;N;No;84019 Porter Trail;2871;NSW;Australia;3
990;Melissa;Purple;Female;1976-04-13;63;Mass Customer;N;Yes;64211 Laurel Alley;3141;VIC;Australia;10
991;Lenna;Coales;Female;1991-11-29;212;Mass Customer;N;Yes;31369 Meadow Valley Road;4034;QLD;Australia;5
992;Cordelia;Hawkeswood;Female;1958-11-25;11;Mass Customer;N;Yes;8298 Texas Alley;2194;NSW;Australia;10
993;Reine;Semken;Female;1977-02-18;497;High Net Worth;N;No;1 Continental Center;2146;NSW;Australia;9
994;Rhetta;Kupker;Female;1977-11-14;130;Affluent Customer;N;Yes;0465 Melrose Alley;2768;NSW;Australia;9
995;Urbano;Mews;Male;1965-11-12;33;Mass Customer;N;Yes;5357 Mcguire Plaza;3073;VIC;Australia;9
996;Aura;Bemlott;U;;498;Mass Customer;N;Yes;4757 Texas Trail;3136;VIC;Australia;9
997;Ambros;Kernes;Male;1981-07-03;499;Mass Customer;N;Yes;27 Sunfield Center;4869;QLD;Australia;3
998;Petunia;Dufton;Female;1965-12-13;375;Affluent Customer;N;Yes;656 Bartelt Parkway;3127;VIC;Australia;12
999;Dido;Leyburn;Female;1988-04-10;217;High Net Worth;N;No;610 Lakewood Gardens Point;4078;QLD;Australia;7
1000;Paulie;Castelot;Female;1978-08-07;107;Mass Customer;N;No;61 Lukken Plaza;3182;VIC;Australia;6
1001;Finley;Vost;Male;1979-08-27;351;Mass Customer;N;No;67 Holmberg Way;2165;NSW;Australia;9
1002;Pacorro;De Clairmont;Male;1978-08-30;419;Mass Customer;N;Yes;3383 Fair Oaks Circle;3046;VIC;Australia;8
1003;Mariann;O'Geaney;Female;1968-02-03;49;High Net Worth;N;No;2 Vermont Avenue;2066;NSW;Australia;12
1004;Colas;Pumfrett;Male;1975-07-09;500;High Net Worth;N;No;486 Atwood Pass;2065;NSW;Australia;12
1005;Kalila;Birtwistle;Female;1967-09-15;501;High Net Worth;N;Yes;05 Loftsgordon Pass;4380;QLD;Australia;9
1006;Norbert;Gotcher;Male;1977-08-10;502;Affluent Customer;N;Yes;570 Butternut Pass;2340;NSW;Australia;4
1007;Cord;Warriner;Male;1996-06-08;6;Mass Customer;N;No;63 Grayhawk Pass;2769;NSW;Australia;9
1008;Lorry;Booley;Female;1975-11-10;64;Mass Customer;N;No;44594 5th Street;4220;QLD;Australia;9
1009;Nolie;Orring;Female;1957-05-09;480;High Net Worth;N;Yes;495 Elmside Drive;2179;NSW;Australia;8
1010;Leighton;Ebbles;Male;1963-01-26;503;Affluent Customer;N;No;9 Macpherson Avenue;2527;NSW;Australia;8
1011;Cymbre;Janos;Female;1985-07-19;74;High Net Worth;N;Yes;738 Division Street;3024;VIC;Australia;8
1012;Anna-diane;Preddle;Female;1955-05-20;504;High Net Worth;N;Yes;5 Sheridan Circle;3934;VIC;Australia;11
1013;Corissa;Zienkiewicz;Female;1976-09-06;505;High Net Worth;N;No;42 Lunder Drive;2027;NSW;Australia;11
1014;Miller;Faloon;Male;1960-10-14;506;Mass Customer;N;Yes;3 Hayes Court;3109;VIC;Australia;10
1015;Toiboid;Sorrel;Male;1955-04-01;507;Mass Customer;N;No;711 Sachtjen Point;2540;NSW;Australia;8
1016;Adrian;Prettyjohns;Male;1959-08-12;32;Mass Customer;N;Yes;16395 Nevada Lane;2145;NSW;Australia;10
1017;Jacquenette;Pluthero;Female;1979-01-09;37;High Net Worth;N;No;0996 Cody Terrace;2761;NSW;Australia;8
1018;Matthiew;Ferreras;Male;1994-11-27;508;Mass Customer;N;Yes;80424 Corben Alley;2136;NSW;Australia;10
1019;Ignazio;Milby;Male;1973-11-19;509;Mass Customer;N;Yes;37208 Golf View Terrace;2145;NSW;Australia;8
1020;Natala;Thorndale;Female;1975-11-10;4;Affluent Customer;N;No;1128 Golden Leaf Center;3124;VIC;Australia;9
1021;Elvis;Rixon;Male;1977-10-02;510;High Net Worth;N;No;4885 Stone Corner Alley;3046;VIC;Australia;8
1022;Suzann;Wilks;Female;1990-03-04;418;Affluent Customer;N;Yes;66 Hudson Crossing;2153;NSW;Australia;10
1023;Iseabal;Fullbrook;Female;1991-07-23;7;Affluent Customer;N;Yes;5287 Wayridge Alley;2069;NSW;Australia;12
1024;Rhodia;D'Onise;Female;1992-06-05;35;High Net Worth;N;Yes;15393 Cody Lane;2046;NSW;Australia;9
1025;Ario;Jeromson;Male;1997-07-30;511;Mass Customer;N;Yes;1 Mcbride Center;2484;NSW;Australia;6
1026;Vernon;Hakking;Male;1994-07-29;7;Affluent Customer;N;No;4870 Shelley Alley;3225;VIC;Australia;7
1027;Rolando;Sherewood;Male;1966-10-07;512;Affluent Customer;N;No;65634 Del Mar Crossing;4053;QLD;Australia;7
1028;Thorn;Torfin;Male;1999-08-11;450;High Net Worth;N;No;8572 Melvin Drive;3145;VIC;Australia;11
1029;Forbes;Londors;Male;1997-02-15;173;Mass Customer;N;No;5549 Bay Point;4068;QLD;Australia;9
1030;Nariko;Dummigan;Female;1962-05-05;39;Mass Customer;N;No;9 Forest Circle;2324;NSW;Australia;3
1031;Roi;Ogden;Male;1983-09-15;15;Mass Customer;N;No;6 Kedzie Hill;2214;NSW;Australia;9
